blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,93472
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037185226
sample_count,134462
duration_from_sample_count_ms,4999.999809
duration_error_ms,-0.000191
duration_error_percent,-0.000004

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
419,15.580609541,-54,-26.352000,-0.026352000
420,15.617794767,-12,-5.856000,-0.005856000
421,15.654979993,4,1.952000,0.001952000
422,15.692165218,-39,-19.032000,-0.019032000
423,15.729350444,-3,-1.464000,-0.001464000
424,15.766535670,-15,-7.320000,-0.007320000
425,15.803720895,-9,-4.392000,-0.004392000
426,15.840906121,6,2.928000,0.002928000
427,15.878091346,-35,-17.080000,-0.017080000
428,15.915276572,-5,-2.440000,-0.002440000
429,15.952461798,-53,-25.864000,-0.025864000
430,15.989647023,-33,-16.104000,-0.016104000
431,16.026832249,-49,-23.912000,-0.023912000
432,16.064017475,-17,-8.296000,-0.008296000
433,16.101202700,-8,-3.904000,-0.003904000
434,16.138387926,-11,-5.368000,-0.005368000
435,16.175573152,-19,-9.272000,-0.009272000
436,16.212758377,-15,-7.320000,-0.007320000
437,16.249943603,-5,-2.440000,-0.002440000
438,16.287128828,-32,-15.616000,-0.015616000
439,16.324314054,-19,-9.272000,-0.009272000
440,16.361499280,-45,-21.960000,-0.021960000
441,16.398684505,7,3.416000,0.003416000
442,16.435869731,-2,-0.976000,-0.000976000
443,16.473054957,9,4.392000,0.004392000
444,16.510240182,2,0.976000,0.000976000
445,16.547425408,16,7.808000,0.007808000
446,16.584610634,-31,-15.128000,-0.015128000
447,16.621795859,-13,-6.344000,-0.006344000
448,16.658981085,-6,-2.928000,-0.002928000
449,16.696166310,-49,-23.912000,-0.023912000
450,16.733351536,-9,-4.392000,-0.004392000
451,16.770536762,-1,-0.488000,-0.000488000
452,16.807721987,-49,-23.912000,-0.023912000
453,16.844907213,-12,-5.856000,-0.005856000
454,16.882092439,-36,-17.568000,-0.017568000
455,16.919277664,4,1.952000,0.001952000
456,16.956462890,-10,-4.880000,-0.004880000
457,16.993648116,-42,-20.496000,-0.020496000
458,17.030833341,3,1.464000,0.001464000
459,17.068018567,9,4.392000,0.004392000
460,17.105203792,-18,-8.784000,-0.008784000
461,17.142389018,-36,-17.568000,-0.017568000
462,17.179574244,-12,-5.856000,-0.005856000
463,17.216759469,-48,-23.424000,-0.023424000
464,17.253944695,-20,-9.760000,-0.009760000
465,17.291129921,-38,-18.544000,-0.018544000
466,17.328315146,-37,-18.056000,-0.018056000
467,17.365500372,-9,-4.392000,-0.004392000
468,17.402685598,-45,-21.960000,-0.021960000
469,17.439870823,-38,-18.544000,-0.018544000
470,17.477056049,-30,-14.640000,-0.014640000
471,17.514241274,-76,-37.088000,-0.037088000
472,17.551426500,-15,-7.320000,-0.007320000
473,17.588611726,-33,-16.104000,-0.016104000
474,17.625796951,-82,-40.016000,-0.040016000
475,17.662982177,-10,-4.880000,-0.004880000
476,17.700167403,-22,-10.736000,-0.010736000
477,17.737352628,-64,-31.232000,-0.031232000
478,17.774537854,-5,-2.440000,-0.002440000
479,17.811723080,-40,-19.520000,-0.019520000
480,17.848908305,-11,-5.368000,-0.005368000
481,17.886093531,-41,-20.008000,-0.020008000
482,17.923278756,-19,-9.272000,-0.009272000
483,17.960463982,-19,-9.272000,-0.009272000
484,17.997649208,-89,-43.432000,-0.043432000
485,18.034834433,9,4.392000,0.004392000
486,18.072019659,-52,-25.376000,-0.025376000
487,18.109204885,-31,-15.128000,-0.015128000
488,18.146390110,-42,-20.496000,-0.020496000
489,18.183575336,6,2.928000,0.002928000
490,18.220760562,-22,-10.736000,-0.010736000
491,18.257945787,-11,-5.368000,-0.005368000
492,18.295131013,-24,-11.712000,-0.011712000
493,18.332316238,-18,-8.784000,-0.008784000
494,18.369501464,-21,-10.248000,-0.010248000
495,18.406686690,-25,-12.200000,-0.012200000
496,18.443871915,-5,-2.440000,-0.002440000
497,18.481057141,-7,-3.416000,-0.003416000
498,18.518242367,-24,-11.712000,-0.011712000
499,18.555427592,-6,-2.928000,-0.002928000
500,18.592612818,-15,-7.320000,-0.007320000
501,18.629798044,-31,-15.128000,-0.015128000
502,18.666983269,5,2.440000,0.002440000
503,18.704168495,-42,-20.496000,-0.020496000
504,18.741353720,-9,-4.392000,-0.004392000
505,18.778538946,1,0.488000,0.000488000
506,18.815724172,2,0.976000,0.000976000
507,18.852909397,-3,-1.464000,-0.001464000
508,18.890094623,17,8.296000,0.008296000
509,18.927279849,-57,-27.816000,-0.027816000
510,18.964465074,-8,-3.904000,-0.003904000
511,19.001650300,-1,-0.488000,-0.000488000
512,19.038835526,-41,-20.008000,-0.020008000
513,19.076020751,-17,-8.296000,-0.008296000
514,19.113205977,8,3.904000,0.003904000
515,19.150391202,-16,-7.808000,-0.007808000
516,19.187576428,-53,-25.864000,-0.025864000
517,19.224761654,-36,-17.568000,-0.017568000
518,19.261946879,-37,-18.056000,-0.018056000
519,19.299132105,-23,-11.224000,-0.011224000
520,19.336317331,-24,-11.712000,-0.011712000
521,19.373502556,-39,-19.032000,-0.019032000
522,19.410687782,-24,-11.712000,-0.011712000
523,19.447873008,-14,-6.832000,-0.006832000
524,19.485058233,-41,-20.008000,-0.020008000
525,19.522243459,-72,-35.136000,-0.035136000
526,19.559428684,15,7.320000,0.007320000
527,19.596613910,-19,-9.272000,-0.009272000
528,19.633799136,-11,-5.368000,-0.005368000
529,19.670984361,-20,-9.760000,-0.009760000
530,19.708169587,-8,-3.904000,-0.003904000
531,19.745354813,-26,-12.688000,-0.012688000
532,19.782540038,-47,-22.936000,-0.022936000
533,19.819725264,-1,-0.488000,-0.000488000
534,19.856910489,-30,-14.640000,-0.014640000
535,19.894095715,-35,-17.080000,-0.017080000
536,19.931280941,3,1.464000,0.001464000
537,19.968466166,-36,-17.568000,-0.017568000
538,20.005651392,-57,-27.816000,-0.027816000
539,20.042836618,-2,-0.976000,-0.000976000
540,20.080021843,-18,-8.784000,-0.008784000
541,20.117207069,-26,-12.688000,-0.012688000
542,20.154392295,-48,-23.424000,-0.023424000
543,20.191577520,-8,-3.904000,-0.003904000
544,20.228762746,-26,-12.688000,-0.012688000
545,20.265947971,-31,-15.128000,-0.015128000
546,20.303133197,-13,-6.344000,-0.006344000
547,20.340318423,-54,-26.352000,-0.026352000
548,20.377503648,7,3.416000,0.003416000
549,20.414688874,-21,-10.248000,-0.010248000
550,20.451874100,-15,-7.320000,-0.007320000
551,20.489059325,-31,-15.128000,-0.015128000
552,20.526244551,-32,-15.616000,-0.015616000
553,20.563429777,-32,-15.616000,-0.015616000
554,20.600615002,-14,-6.832000,-0.006832000
