blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,160661
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037084837
sample_count,134826
duration_from_sample_count_ms,5000.000168
duration_error_ms,0.000168
duration_error_percent,0.000003

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
371,13.758474346,-52,-25.376000,-0.025376000
372,13.795559183,-20,-9.760000,-0.009760000
373,13.832644019,-65,-31.720000,-0.031720000
374,13.869728856,0,0.000000,0.000000000
375,13.906813692,-73,-35.624000,-0.035624000
376,13.943898529,8,3.904000,0.003904000
377,13.980983365,-23,-11.224000,-0.011224000
378,14.018068202,-64,-31.232000,-0.031232000
379,14.055153038,-31,-15.128000,-0.015128000
380,14.092237875,10,4.880000,0.004880000
381,14.129322711,-9,-4.392000,-0.004392000
382,14.166407548,-43,-20.984000,-0.020984000
383,14.203492384,22,10.736000,0.010736000
384,14.240577221,-5,-2.440000,-0.002440000
385,14.277662057,-6,-2.928000,-0.002928000
386,14.314746894,-1,-0.488000,-0.000488000
387,14.351831730,-24,-11.712000,-0.011712000
388,14.388916567,-55,-26.840000,-0.026840000
389,14.426001403,-23,-11.224000,-0.011224000
390,14.463086240,-12,-5.856000,-0.005856000
391,14.500171077,-30,-14.640000,-0.014640000
392,14.537255913,-17,-8.296000,-0.008296000
393,14.574340750,-22,-10.736000,-0.010736000
394,14.611425586,-8,-3.904000,-0.003904000
395,14.648510423,-68,-33.184000,-0.033184000
396,14.685595259,2,0.976000,0.000976000
397,14.722680096,-12,-5.856000,-0.005856000
398,14.759764932,11,5.368000,0.005368000
399,14.796849769,-27,-13.176000,-0.013176000
400,14.833934605,-34,-16.592000,-0.016592000
401,14.871019442,-32,-15.616000,-0.015616000
402,14.908104278,11,5.368000,0.005368000
403,14.945189115,-45,-21.960000,-0.021960000
404,14.982273951,0,0.000000,0.000000000
405,15.019358788,-42,-20.496000,-0.020496000
406,15.056443624,29,14.152000,0.014152000
407,15.093528461,-33,-16.104000,-0.016104000
408,15.130613297,-11,-5.368000,-0.005368000
409,15.167698134,-63,-30.744000,-0.030744000
410,15.204782970,2,0.976000,0.000976000
411,15.241867807,-68,-33.184000,-0.033184000
412,15.278952643,-9,-4.392000,-0.004392000
413,15.316037480,-12,-5.856000,-0.005856000
414,15.353122316,-15,-7.320000,-0.007320000
415,15.390207153,-28,-13.664000,-0.013664000
416,15.427291989,-6,-2.928000,-0.002928000
417,15.464376826,-10,-4.880000,-0.004880000
418,15.501461662,-37,-18.056000,-0.018056000
419,15.538546499,-9,-4.392000,-0.004392000
420,15.575631335,-38,-18.544000,-0.018544000
421,15.612716172,12,5.856000,0.005856000
422,15.649801008,-19,-9.272000,-0.009272000
423,15.686885845,-45,-21.960000,-0.021960000
424,15.723970681,13,6.344000,0.006344000
425,15.761055518,-21,-10.248000,-0.010248000
426,15.798140354,-2,-0.976000,-0.000976000
427,15.835225191,-56,-27.328000,-0.027328000
428,15.872310027,7,3.416000,0.003416000
429,15.909394864,-12,-5.856000,-0.005856000
430,15.946479701,-5,-2.440000,-0.002440000
431,15.983564537,-27,-13.176000,-0.013176000
432,16.020649374,-54,-26.352000,-0.026352000
433,16.057734210,7,3.416000,0.003416000
434,16.094819047,-56,-27.328000,-0.027328000
435,16.131903883,-46,-22.448000,-0.022448000
436,16.168988720,-15,-7.320000,-0.007320000
437,16.206073556,-20,-9.760000,-0.009760000
438,16.243158393,-23,-11.224000,-0.011224000
439,16.280243229,-70,-34.160000,-0.034160000
440,16.317328066,-48,-23.424000,-0.023424000
441,16.354412902,-34,-16.592000,-0.016592000
442,16.391497739,-22,-10.736000,-0.010736000
