blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,190282
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037194908
sample_count,134427
duration_from_sample_count_ms,4999.999853
duration_error_ms,-0.000147
duration_error_percent,-0.000003

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
70167,2609.855086148,-2039,-995.032000,-0.995032000
70168,2609.892281055,-2028,-989.664000,-0.989664000
70169,2609.929475963,-2016,-983.808000,-0.983808000
70170,2609.966670871,-2062,-1006.256000,-1.006256000
70171,2610.003865778,-2056,-1003.328000,-1.003328000
70172,2610.041060686,-2067,-1008.696000,-1.008696000
70173,2610.078255594,-2046,-998.448000,-0.998448000
70174,2610.115450501,-2041,-996.008000,-0.996008000
70175,2610.152645409,-2036,-993.568000,-0.993568000
70176,2610.189840317,-1999,-975.512000,-0.975512000
70177,2610.227035224,-2023,-987.224000,-0.987224000
70178,2610.264230132,-2054,-1002.352000,-1.002352000
70179,2610.301425040,-2013,-982.344000,-0.982344000
70180,2610.338619947,-2088,-1018.944000,-1.018944000
70181,2610.375814855,-2029,-990.152000,-0.990152000
70182,2610.413009763,-1971,-961.848000,-0.961848000
70183,2610.450204670,-2060,-1005.280000,-1.005280000
70184,2610.487399578,-2010,-980.880000,-0.980880000
70185,2610.524594486,-2009,-980.392000,-0.980392000
70186,2610.561789393,-2021,-986.248000,-0.986248000
70187,2610.598984301,-2030,-990.640000,-0.990640000
70188,2610.636179209,-2059,-1004.792000,-1.004792000
70189,2610.673374116,-2081,-1015.528000,-1.015528000
70190,2610.710569024,-2040,-995.520000,-0.995520000
70191,2610.747763932,-2053,-1001.864000,-1.001864000
70192,2610.784958839,-2060,-1005.280000,-1.005280000
70193,2610.822153747,-2021,-986.248000,-0.986248000
70194,2610.859348655,-2044,-997.472000,-0.997472000
70195,2610.896543562,-2046,-998.448000,-0.998448000
70196,2610.933738470,-2064,-1007.232000,-1.007232000
70197,2610.970933378,-2022,-986.736000,-0.986736000
70198,2611.008128285,-2036,-993.568000,-0.993568000
70199,2611.045323193,-2015,-983.320000,-0.983320000
70200,2611.082518101,-2065,-1007.720000,-1.007720000
70201,2611.119713008,-2067,-1008.696000,-1.008696000
70202,2611.156907916,-2048,-999.424000,-0.999424000
70203,2611.194102824,-2060,-1005.280000,-1.005280000
70204,2611.231297731,-1999,-975.512000,-0.975512000
70205,2611.268492639,-2034,-992.592000,-0.992592000
70206,2611.305687547,-2070,-1010.160000,-1.010160000
70207,2611.342882454,-1989,-970.632000,-0.970632000
70208,2611.380077362,-2031,-991.128000,-0.991128000
70209,2611.417272270,-1985,-968.680000,-0.968680000
70210,2611.454467177,-2068,-1009.184000,-1.009184000
70211,2611.491662085,-2056,-1003.328000,-1.003328000
70212,2611.528856993,-2026,-988.688000,-0.988688000
70213,2611.566051900,-2089,-1019.432000,-1.019432000
70214,2611.603246808,-2040,-995.520000,-0.995520000
70215,2611.640441716,-2091,-1020.408000,-1.020408000
70216,2611.677636623,-2026,-988.688000,-0.988688000
70217,2611.714831531,-2015,-983.320000,-0.983320000
70218,2611.752026439,-2080,-1015.040000,-1.015040000
70219,2611.789221346,-2037,-994.056000,-0.994056000
70220,2611.826416254,-2074,-1012.112000,-1.012112000
