sample_index,raw_value,g_value
1066,137420,19.779127885815313
1067,137421,19.77963566581738
1068,137421,19.77963566581738
1069,137417,19.77760454580907
1070,137410,19.774050085794514
1071,137407,19.77252674578827
1072,137416,19.777096765806988
1073,137426,19.782174565827788
1074,137428,19.78319012583195
1075,137427,19.78268234582987
1076,137426,19.782174565827788
1077,137423,19.780651225821543
1078,137421,19.77963566581738
1079,137419,19.778620105813232
1080,137418,19.77811232581115
1081,137421,19.77963566581738
1082,137427,19.78268234582987
1083,137428,19.78319012583195
1084,137426,19.782174565827788
1085,137426,19.782174565827788
1086,137428,19.78319012583195
1087,137429,19.783697905834032
1088,137423,19.780651225821543
1089,137414,19.776081205802825
1090,137412,19.775065645798662
1091,137417,19.77760454580907
1092,137425,19.781666785825706
1093,137431,19.78471346583818
1094,137432,19.785221245840262
1095,137429,19.783697905834032
1096,137424,19.781159005823625
1097,137423,19.780651225821543
1098,137424,19.781159005823625
1099,137426,19.782174565827788
1100,137427,19.78268234582987
1101,137427,19.78268234582987
1102,137425,19.781666785825706
1103,137423,19.780651225821543
1104,137422,19.780143445819462
1105,137425,19.781666785825706
1106,137428,19.78319012583195
1107,137428,19.78319012583195
1108,137426,19.782174565827788
1109,137424,19.781159005823625
1110,137418,19.77811232581115
1111,137411,19.774557865796595
1112,137407,19.77252674578827
1113,137409,19.773542305792432
1114,137413,19.775573425800744
1115,137416,19.777096765806988
1116,137420,19.779127885815313
1117,137426,19.782174565827788
1118,137429,19.783697905834032
1119,137426,19.782174565827788
1120,137417,19.77760454580907
1121,137411,19.774557865796595
1122,137412,19.775065645798662
1123,137417,19.77760454580907
1124,137419,19.778620105813232
1125,137417,19.77760454580907
1126,137417,19.77760454580907
1127,137421,19.77963566581738
1128,137425,19.781666785825706
1129,137425,19.781666785825706
1130,137421,19.77963566581738
1131,137417,19.77760454580907
1132,137415,19.776588985804906
1133,137415,19.776588985804906
1134,137416,19.777096765806988
1135,137418,19.77811232581115
1136,137420,19.779127885815313
1137,137421,19.77963566581738
1138,137422,19.780143445819462
1139,137422,19.780143445819462
1140,137421,19.77963566581738
1141,137420,19.779127885815313
1142,137422,19.780143445819462
1143,137426,19.782174565827788
1144,137427,19.78268234582987
1145,137426,19.782174565827788
1146,137427,19.78268234582987
1147,137429,19.783697905834032
1148,137428,19.78319012583195
1149,137418,19.77811232581115
1150,137408,19.77303452579035
1151,137412,19.775065645798662
1152,137420,19.779127885815313
1153,137419,19.778620105813232
1154,137412,19.775065645798662
1155,137410,19.774050085794514
1156,137414,19.776081205802825
1157,137415,19.776588985804906
1158,137414,19.776081205802825
1159,137417,19.77760454580907
1160,137425,19.781666785825706
1161,137427,19.78268234582987
1162,137422,19.780143445819462
1163,137416,19.777096765806988
1164,137414,19.776081205802825
1165,137415,19.776588985804906
1166,137419,19.778620105813232
1167,137424,19.781159005823625
1168,137426,19.782174565827788
1169,137428,19.78319012583195
1170,137430,19.7842056858361
1171,137429,19.783697905834032
1172,137424,19.781159005823625
1173,137415,19.776588985804906
1174,137411,19.774557865796595
1175,137416,19.777096765806988
1176,137421,19.77963566581738
1177,137421,19.77963566581738
1178,137419,19.778620105813232
1179,137419,19.778620105813232
1180,137422,19.780143445819462
1181,137424,19.781159005823625
1182,137426,19.782174565827788
1183,137426,19.782174565827788
1184,137425,19.781666785825706
1185,137426,19.782174565827788
1186,137429,19.783697905834032
1187,137431,19.78471346583818
1188,137431,19.78471346583818
1189,137429,19.783697905834032
1190,137428,19.78319012583195
1191,137426,19.782174565827788
1192,137423,19.780651225821543
1193,137420,19.779127885815313
1194,137420,19.779127885815313
1195,137422,19.780143445819462
1196,137421,19.77963566581738
1197,137419,19.778620105813232
1198,137420,19.779127885815313
1199,137421,19.77963566581738
1200,137420,19.779127885815313
1201,137416,19.777096765806988
1202,137411,19.774557865796595
1203,137412,19.775065645798662
1204,137415,19.776588985804906
1205,137417,19.77760454580907
1206,137418,19.77811232581115
1207,137420,19.779127885815313
1208,137421,19.77963566581738
1209,137420,19.779127885815313
1210,137416,19.777096765806988
1211,137412,19.775065645798662
1212,137412,19.775065645798662
1213,137413,19.775573425800744
1214,137415,19.776588985804906
1215,137418,19.77811232581115
1216,137422,19.780143445819462
1217,137419,19.778620105813232
1218,137415,19.776588985804906
1219,137418,19.77811232581115
1220,137425,19.781666785825706
1221,137429,19.783697905834032
1222,137430,19.7842056858361
1223,137430,19.7842056858361
1224,137429,19.783697905834032
1225,137425,19.781666785825706
1226,137422,19.780143445819462
1227,137420,19.779127885815313
1228,137421,19.77963566581738
1229,137424,19.781159005823625
1230,137430,19.7842056858361
1231,137433,19.785729025842343
1232,137431,19.78471346583818
1233,137427,19.78268234582987
1234,137427,19.78268234582987
1235,137429,19.783697905834032
1236,137425,19.781666785825706
1237,137418,19.77811232581115
1238,137414,19.776081205802825
1239,137416,19.777096765806988
1240,137424,19.781159005823625
1241,137428,19.78319012583195
1242,137427,19.78268234582987
1243,137425,19.781666785825706
1244,137421,19.77963566581738
1245,137416,19.777096765806988
1246,137412,19.775065645798662
1247,137416,19.777096765806988
1248,137424,19.781159005823625
1249,137426,19.782174565827788
1250,137423,19.780651225821543
1251,137422,19.780143445819462
1252,137426,19.782174565827788
1253,137430,19.7842056858361
1254,137428,19.78319012583195
1255,137418,19.77811232581115
1256,137411,19.774557865796595
1257,137408,19.77303452579035
1258,137407,19.77252674578827
1259,137408,19.77303452579035
1260,137414,19.776081205802825
1261,137419,19.778620105813232
1262,137420,19.779127885815313
1263,137421,19.77963566581738
1264,137423,19.780651225821543
1265,137420,19.779127885815313
1266,137415,19.776588985804906
1267,137415,19.776588985804906
1268,137419,19.778620105813232
1269,137423,19.780651225821543
1270,137425,19.781666785825706
1271,137424,19.781159005823625
1272,137417,19.77760454580907
1273,137411,19.774557865796595
1274,137411,19.774557865796595
1275,137415,19.776588985804906
1276,137415,19.776588985804906
1277,137414,19.776081205802825
1278,137417,19.77760454580907
1279,137422,19.780143445819462
1280,137425,19.781666785825706
1281,137423,19.780651225821543
1282,137417,19.77760454580907
1283,137413,19.775573425800744
1284,137416,19.777096765806988
1285,137421,19.77963566581738
1286,137421,19.77963566581738
1287,137418,19.77811232581115
1288,137415,19.776588985804906
1289,137418,19.77811232581115
1290,137423,19.780651225821543
1291,137427,19.78268234582987
1292,137425,19.781666785825706
1293,137421,19.77963566581738
1294,137421,19.77963566581738
1295,137423,19.780651225821543
1296,137424,19.781159005823625
1297,137424,19.781159005823625
1298,137426,19.782174565827788
1299,137427,19.78268234582987
1300,137426,19.782174565827788
1301,137425,19.781666785825706
1302,137429,19.783697905834032
1303,137433,19.785729025842343
1304,137434,19.786236805844425
1305,137432,19.785221245840262
1306,137429,19.783697905834032
1307,137428,19.78319012583195
1308,137424,19.781159005823625
1309,137418,19.77811232581115
1310,137416,19.777096765806988
1311,137424,19.781159005823625
1312,137433,19.785729025842343
1313,137435,19.786744585846506
1314,137431,19.78471346583818
1315,137426,19.782174565827788
1316,137424,19.781159005823625
1317,137424,19.781159005823625
1318,137422,19.780143445819462
1319,137417,19.77760454580907
1320,137410,19.774050085794514
1321,137410,19.774050085794514
1322,137414,19.776081205802825
1323,137417,19.77760454580907
1324,137421,19.77963566581738
1325,137427,19.78268234582987
1326,137429,19.783697905834032
1327,137423,19.780651225821543
1328,137415,19.776588985804906
1329,137412,19.775065645798662
1330,137411,19.774557865796595
1331,137414,19.776081205802825
1332,137420,19.779127885815313
1333,137425,19.781666785825706
1334,137424,19.781159005823625
1335,137422,19.780143445819462
1336,137423,19.780651225821543
1337,137425,19.781666785825706
1338,137424,19.781159005823625
1339,137419,19.778620105813232
1340,137416,19.777096765806988
1341,137418,19.77811232581115
1342,137419,19.778620105813232
1343,137415,19.776588985804906
1344,137413,19.775573425800744
1345,137416,19.777096765806988
1346,137417,19.77760454580907
1347,137417,19.77760454580907
1348,137421,19.77963566581738
1349,137427,19.78268234582987
1350,137432,19.785221245840262
1351,137435,19.786744585846506
1352,137436,19.787252365848587
1353,137432,19.785221245840262
1354,137426,19.782174565827788
1355,137420,19.779127885815313
1356,137418,19.77811232581115
1357,137417,19.77760454580907
1358,137415,19.776588985804906
1359,137415,19.776588985804906
1360,137419,19.778620105813232
1361,137422,19.780143445819462
1362,137422,19.780143445819462
1363,137421,19.77963566581738
1364,137420,19.779127885815313
1365,137419,19.778620105813232
1366,137421,19.77963566581738
1367,137423,19.780651225821543
1368,137420,19.779127885815313
1369,137417,19.77760454580907
1370,137415,19.776588985804906
1371,137418,19.77811232581115
1372,137423,19.780651225821543
1373,137426,19.782174565827788
1374,137429,19.783697905834032
1375,137433,19.785729025842343
1376,137437,19.78776014585067
1377,137434,19.786236805844425
1378,137426,19.782174565827788
1379,137419,19.778620105813232
1380,137416,19.777096765806988
1381,137414,19.776081205802825
1382,137410,19.774050085794514
1383,137410,19.774050085794514
1384,137417,19.77760454580907
1385,137423,19.780651225821543
1386,137421,19.77963566581738
1387,137413,19.775573425800744
1388,137409,19.773542305792432
1389,137410,19.774050085794514
1390,137417,19.77760454580907
1391,137422,19.780143445819462
1392,137423,19.780651225821543
1393,137424,19.781159005823625
1394,137426,19.782174565827788
1395,137424,19.781159005823625
1396,137419,19.778620105813232
1397,137417,19.77760454580907
1398,137421,19.77963566581738
1399,137428,19.78319012583195
1400,137429,19.783697905834032
1401,137423,19.780651225821543
1402,137415,19.776588985804906
1403,137412,19.775065645798662
1404,137415,19.776588985804906
1405,137423,19.780651225821543
1406,137432,19.785221245840262
1407,137437,19.78776014585067
1408,137438,19.78826792585275
1409,137435,19.786744585846506
1410,137427,19.78268234582987
1411,137420,19.779127885815313
1412,137423,19.780651225821543
1413,137430,19.7842056858361
1414,137427,19.78268234582987
1415,137417,19.77760454580907
1416,137412,19.775065645798662
1417,137414,19.776081205802825
1418,137419,19.778620105813232
1419,137421,19.77963566581738
1420,137421,19.77963566581738
1421,137419,19.778620105813232
1422,137419,19.778620105813232
1423,137422,19.780143445819462
1424,137425,19.781666785825706
1425,137423,19.780651225821543
1426,137416,19.777096765806988
1427,137409,19.773542305792432
1428,137406,19.772018965786188
1429,137407,19.77252674578827
1430,137411,19.774557865796595
1431,137416,19.777096765806988
1432,137421,19.77963566581738
1433,137426,19.782174565827788
1434,137429,19.783697905834032
1435,137426,19.782174565827788
1436,137422,19.780143445819462
1437,137419,19.778620105813232
1438,137420,19.779127885815313
1439,137424,19.781159005823625
1440,137427,19.78268234582987
1441,137425,19.781666785825706
1442,137418,19.77811232581115
1443,137410,19.774050085794514
1444,137408,19.77303452579035
1445,137412,19.775065645798662
1446,137417,19.77760454580907
1447,137416,19.777096765806988
1448,137415,19.776588985804906
1449,137418,19.77811232581115
1450,137420,19.779127885815313
1451,137422,19.780143445819462
1452,137423,19.780651225821543
1453,137423,19.780651225821543
1454,137420,19.779127885815313
1455,137414,19.776081205802825
1456,137407,19.77252674578827
1457,137409,19.773542305792432
1458,137420,19.779127885815313
1459,137427,19.78268234582987
1460,137423,19.780651225821543
1461,137415,19.776588985804906
1462,137412,19.775065645798662
1463,137416,19.777096765806988
1464,137422,19.780143445819462
1465,137425,19.781666785825706
1466,137423,19.780651225821543
1467,137421,19.77963566581738
1468,137421,19.77963566581738
1469,137425,19.781666785825706
1470,137432,19.785221245840262
1471,137433,19.785729025842343
1472,137424,19.781159005823625
1473,137415,19.776588985804906
1474,137414,19.776081205802825
1475,137417,19.77760454580907
1476,137418,19.77811232581115
1477,137417,19.77760454580907
1478,137419,19.778620105813232
1479,137425,19.781666785825706
1480,137429,19.783697905834032
1481,137427,19.78268234582987
1482,137420,19.779127885815313
1483,137413,19.775573425800744
1484,137409,19.773542305792432
1485,137409,19.773542305792432
1486,137410,19.774050085794514
1487,137414,19.776081205802825
1488,137422,19.780143445819462
1489,137426,19.782174565827788
1490,137425,19.781666785825706
1491,137423,19.780651225821543
1492,137424,19.781159005823625
1493,137423,19.780651225821543
1494,137418,19.77811232581115
1495,137411,19.774557865796595
1496,137404,19.771003405782025
1497,137401,19.769480065775795
1498,137405,19.771511185784107
1499,137413,19.775573425800744
1500,137419,19.778620105813232
1501,137417,19.77760454580907
1502,137413,19.775573425800744
1503,137414,19.776081205802825
1504,137417,19.77760454580907
1505,137418,19.77811232581115
1506,137416,19.777096765806988
1507,137413,19.775573425800744
1508,137411,19.774557865796595
1509,137414,19.776081205802825
1510,137421,19.77963566581738
1511,137422,19.780143445819462
1512,137418,19.77811232581115
1513,137417,19.77760454580907
1514,137421,19.77963566581738
1515,137425,19.781666785825706
1516,137424,19.781159005823625
1517,137419,19.778620105813232
1518,137414,19.776081205802825
1519,137418,19.77811232581115
1520,137423,19.780651225821543
1521,137423,19.780651225821543
1522,137423,19.780651225821543
1523,137426,19.782174565827788
1524,137426,19.782174565827788
1525,137420,19.779127885815313
1526,137412,19.775065645798662
1527,137409,19.773542305792432
1528,137410,19.774050085794514
1529,137409,19.773542305792432
1530,137406,19.772018965786188
1531,137405,19.771511185784107
1532,137409,19.773542305792432
1533,137415,19.776588985804906
1534,137419,19.778620105813232
1535,137419,19.778620105813232
1536,137418,19.77811232581115
1537,137415,19.776588985804906
1538,137414,19.776081205802825
1539,137418,19.77811232581115
1540,137422,19.780143445819462
1541,137421,19.77963566581738
1542,137420,19.779127885815313
1543,137422,19.780143445819462
1544,137426,19.782174565827788
1545,137424,19.781159005823625
1546,137417,19.77760454580907
1547,137409,19.773542305792432
1548,137407,19.77252674578827
1549,137414,19.776081205802825
1550,137423,19.780651225821543
1551,137425,19.781666785825706
1552,137424,19.781159005823625
1553,137423,19.780651225821543
1554,137425,19.781666785825706
1555,137425,19.781666785825706
1556,137422,19.780143445819462
1557,137418,19.77811232581115
1558,137414,19.776081205802825
1559,137414,19.776081205802825
1560,137418,19.77811232581115
1561,137423,19.780651225821543
1562,137425,19.781666785825706
1563,137426,19.782174565827788
1564,137428,19.78319012583195
1565,137426,19.782174565827788
1566,137418,19.77811232581115
1567,137407,19.77252674578827
1568,137400,19.768972285773714
1569,137403,19.770495625779944
1570,137413,19.775573425800744
1571,137423,19.780651225821543
1572,137425,19.781666785825706
1573,137421,19.77963566581738
1574,137417,19.77760454580907
1575,137418,19.77811232581115
1576,137423,19.780651225821543
1577,137428,19.78319012583195
1578,137428,19.78319012583195
1579,137426,19.782174565827788
1580,137426,19.782174565827788
1581,137430,19.7842056858361
1582,137434,19.786236805844425
1583,137434,19.786236805844425
1584,137432,19.785221245840262
1585,137429,19.783697905834032
1586,137424,19.781159005823625
1587,137419,19.778620105813232
1588,137416,19.777096765806988
1589,137414,19.776081205802825
1590,137414,19.776081205802825
1591,137416,19.777096765806988
1592,137419,19.778620105813232
1593,137422,19.780143445819462
1594,137422,19.780143445819462
1595,137417,19.77760454580907
1596,137409,19.773542305792432
1597,137409,19.773542305792432
1598,137419,19.778620105813232
1599,137428,19.78319012583195
1600,137427,19.78268234582987
1601,137424,19.781159005823625
1602,137427,19.78268234582987
1603,137433,19.785729025842343
1604,137433,19.785729025842343
1605,137425,19.781666785825706
1606,137417,19.77760454580907
1607,137416,19.777096765806988
1608,137415,19.776588985804906
1609,137413,19.775573425800744
1610,137413,19.775573425800744
1611,137416,19.777096765806988
1612,137419,19.778620105813232
1613,137418,19.77811232581115
1614,137417,19.77760454580907
1615,137418,19.77811232581115
1616,137416,19.777096765806988
1617,137413,19.775573425800744
1618,137414,19.776081205802825
1619,137416,19.777096765806988
1620,137418,19.77811232581115
1621,137416,19.777096765806988
1622,137414,19.776081205802825
1623,137417,19.77760454580907
1624,137423,19.780651225821543
1625,137427,19.78268234582987
1626,137429,19.783697905834032
1627,137428,19.78319012583195
1628,137424,19.781159005823625
1629,137420,19.779127885815313
1630,137420,19.779127885815313
1631,137424,19.781159005823625
1632,137429,19.783697905834032
1633,137431,19.78471346583818
1634,137430,19.7842056858361
1635,137428,19.78319012583195
1636,137425,19.781666785825706
1637,137419,19.778620105813232
1638,137413,19.775573425800744
1639,137412,19.775065645798662
1640,137415,19.776588985804906
1641,137421,19.77963566581738
1642,137424,19.781159005823625
1643,137424,19.781159005823625
1644,137423,19.780651225821543
1645,137424,19.781159005823625
1646,137423,19.780651225821543
1647,137421,19.77963566581738
1648,137420,19.779127885815313
1649,137418,19.77811232581115
1650,137415,19.776588985804906
1651,137413,19.775573425800744
1652,137412,19.775065645798662
1653,137414,19.776081205802825
1654,137420,19.779127885815313
1655,137428,19.78319012583195
1656,137432,19.785221245840262
1657,137433,19.785729025842343
1658,137431,19.78471346583818
1659,137427,19.78268234582987
1660,137420,19.779127885815313
1661,137416,19.777096765806988
1662,137417,19.77760454580907
1663,137419,19.778620105813232
1664,137418,19.77811232581115
1665,137415,19.776588985804906
1666,137416,19.777096765806988
1667,137418,19.77811232581115
1668,137421,19.77963566581738
1669,137422,19.780143445819462
1670,137422,19.780143445819462
1671,137423,19.780651225821543
1672,137425,19.781666785825706
1673,137423,19.780651225821543
1674,137421,19.77963566581738
1675,137420,19.779127885815313
1676,137418,19.77811232581115
1677,137412,19.775065645798662
1678,137406,19.772018965786188
1679,137407,19.77252674578827
1680,137415,19.776588985804906
1681,137423,19.780651225821543
1682,137425,19.781666785825706
1683,137422,19.780143445819462
1684,137422,19.780143445819462
1685,137429,19.783697905834032
1686,137438,19.78826792585275
1687,137439,19.788775705854817
1688,137433,19.785729025842343
1689,137428,19.78319012583195
1690,137426,19.782174565827788
1691,137424,19.781159005823625
1692,137420,19.779127885815313
1693,137419,19.778620105813232
1694,137420,19.779127885815313
1695,137423,19.780651225821543
1696,137425,19.781666785825706
1697,137424,19.781159005823625
1698,137419,19.778620105813232
1699,137417,19.77760454580907
1700,137419,19.778620105813232
1701,137420,19.779127885815313
1702,137417,19.77760454580907
1703,137413,19.775573425800744
1704,137411,19.774557865796595
1705,137411,19.774557865796595
1706,137411,19.774557865796595
1707,137411,19.774557865796595
1708,137413,19.775573425800744
1709,137416,19.777096765806988
1710,137418,19.77811232581115
1711,137417,19.77760454580907
1712,137416,19.777096765806988
1713,137411,19.774557865796595
1714,137409,19.773542305792432
1715,137413,19.775573425800744
1716,137420,19.779127885815313
1717,137422,19.780143445819462
1718,137419,19.778620105813232
1719,137415,19.776588985804906
1720,137416,19.777096765806988
1721,137421,19.77963566581738
1722,137426,19.782174565827788
1723,137426,19.782174565827788
1724,137421,19.77963566581738
1725,137418,19.77811232581115
1726,137419,19.778620105813232
1727,137421,19.77963566581738
1728,137419,19.778620105813232
1729,137417,19.77760454580907
1730,137415,19.776588985804906
1731,137412,19.775065645798662
1732,137409,19.773542305792432
1733,137409,19.773542305792432
1734,137412,19.775065645798662
1735,137413,19.775573425800744
1736,137413,19.775573425800744
1737,137413,19.775573425800744
1738,137417,19.77760454580907
1739,137425,19.781666785825706
1740,137427,19.78268234582987
1741,137420,19.779127885815313
1742,137412,19.775065645798662
1743,137411,19.774557865796595
1744,137414,19.776081205802825
1745,137416,19.777096765806988
1746,137416,19.777096765806988
1747,137416,19.777096765806988
1748,137415,19.776588985804906
1749,137414,19.776081205802825
1750,137412,19.775065645798662
1751,137414,19.776081205802825
1752,137418,19.77811232581115
1753,137422,19.780143445819462
1754,137424,19.781159005823625
1755,137428,19.78319012583195
1756,137429,19.783697905834032
1757,137425,19.781666785825706
1758,137420,19.779127885815313
1759,137420,19.779127885815313
1760,137425,19.781666785825706
1761,137427,19.78268234582987
1762,137425,19.781666785825706
1763,137422,19.780143445819462
1764,137422,19.780143445819462
1765,137420,19.779127885815313
1766,137418,19.77811232581115
1767,137418,19.77811232581115
1768,137420,19.779127885815313
1769,137422,19.780143445819462
1770,137422,19.780143445819462
1771,137423,19.780651225821543
1772,137422,19.780143445819462
1773,137417,19.77760454580907
1774,137410,19.774050085794514
1775,137403,19.770495625779944
1776,137402,19.769987845777862
1777,137406,19.772018965786188
1778,137412,19.775065645798662
1779,137415,19.776588985804906
1780,137416,19.777096765806988
1781,137418,19.77811232581115
1782,137423,19.780651225821543
1783,137428,19.78319012583195
1784,137427,19.78268234582987
1785,137420,19.779127885815313
1786,137411,19.774557865796595
1787,137407,19.77252674578827
1788,137409,19.773542305792432
1789,137411,19.774557865796595
1790,137411,19.774557865796595
1791,137413,19.775573425800744
1792,137418,19.77811232581115
1793,137423,19.780651225821543
1794,137424,19.781159005823625
1795,137419,19.778620105813232
1796,137411,19.774557865796595
1797,137408,19.77303452579035
1798,137412,19.775065645798662
1799,137421,19.77963566581738
1800,137428,19.78319012583195
1801,137428,19.78319012583195
1802,137423,19.780651225821543
1803,137419,19.778620105813232
1804,137421,19.77963566581738
1805,137422,19.780143445819462
1806,137419,19.778620105813232
1807,137415,19.776588985804906
1808,137415,19.776588985804906
1809,137420,19.779127885815313
1810,137424,19.781159005823625
1811,137424,19.781159005823625
1812,137421,19.77963566581738
1813,137418,19.77811232581115
1814,137418,19.77811232581115
1815,137416,19.777096765806988
1816,137411,19.774557865796595
1817,137407,19.77252674578827
1818,137408,19.77303452579035
1819,137413,19.775573425800744
1820,137419,19.778620105813232
1821,137419,19.778620105813232
1822,137414,19.776081205802825
1823,137413,19.775573425800744
1824,137420,19.779127885815313
1825,137425,19.781666785825706
1826,137421,19.77963566581738
1827,137414,19.776081205802825
1828,137416,19.777096765806988
1829,137424,19.781159005823625
1830,137428,19.78319012583195
1831,137428,19.78319012583195
1832,137426,19.782174565827788
1833,137427,19.78268234582987
1834,137428,19.78319012583195
1835,137426,19.782174565827788
1836,137419,19.778620105813232
1837,137411,19.774557865796595
1838,137408,19.77303452579035
1839,137412,19.775065645798662
1840,137414,19.776081205802825
1841,137414,19.776081205802825
1842,137416,19.777096765806988
1843,137423,19.780651225821543
1844,137428,19.78319012583195
1845,137427,19.78268234582987
1846,137423,19.780651225821543
1847,137421,19.77963566581738
1848,137422,19.780143445819462
1849,137425,19.781666785825706
1850,137426,19.782174565827788
1851,137424,19.781159005823625
1852,137422,19.780143445819462
1853,137419,19.778620105813232
1854,137416,19.777096765806988
1855,137414,19.776081205802825
1856,137413,19.775573425800744
1857,137409,19.773542305792432
1858,137404,19.771003405782025
1859,137402,19.769987845777862
1860,137407,19.77252674578827
1861,137413,19.775573425800744
1862,137417,19.77760454580907
1863,137420,19.779127885815313
1864,137422,19.780143445819462
1865,137423,19.780651225821543
1866,137424,19.781159005823625
1867,137422,19.780143445819462
1868,137418,19.77811232581115
1869,137419,19.778620105813232
1870,137427,19.78268234582987
1871,137433,19.785729025842343
1872,137430,19.7842056858361
1873,137425,19.781666785825706
1874,137423,19.780651225821543
1875,137422,19.780143445819462
1876,137422,19.780143445819462
1877,137421,19.77963566581738
1878,137421,19.77963566581738
1879,137420,19.779127885815313
1880,137418,19.77811232581115
1881,137416,19.777096765806988
1882,137416,19.777096765806988
1883,137418,19.77811232581115
1884,137421,19.77963566581738
1885,137424,19.781159005823625
1886,137424,19.781159005823625
1887,137422,19.780143445819462
1888,137422,19.780143445819462
1889,137423,19.780651225821543
1890,137421,19.77963566581738
1891,137418,19.77811232581115
1892,137415,19.776588985804906
1893,137415,19.776588985804906
1894,137418,19.77811232581115
1895,137424,19.781159005823625
1896,137428,19.78319012583195
1897,137427,19.78268234582987
1898,137420,19.779127885815313
1899,137413,19.775573425800744
1900,137412,19.775065645798662
1901,137416,19.777096765806988
1902,137421,19.77963566581738
1903,137425,19.781666785825706
1904,137424,19.781159005823625
1905,137418,19.77811232581115
1906,137411,19.774557865796595
1907,137413,19.775573425800744
1908,137423,19.780651225821543
1909,137422,19.780143445819462
1910,137411,19.774557865796595
1911,137407,19.77252674578827
1912,137416,19.777096765806988
1913,137428,19.78319012583195
1914,137433,19.785729025842343
1915,137429,19.783697905834032
1916,137424,19.781159005823625
1917,137423,19.780651225821543
1918,137423,19.780651225821543
1919,137420,19.779127885815313
1920,137417,19.77760454580907
1921,137415,19.776588985804906
1922,137417,19.77760454580907
1923,137424,19.781159005823625
1924,137432,19.785221245840262
1925,137430,19.7842056858361
1926,137422,19.780143445819462
1927,137416,19.777096765806988
1928,137415,19.776588985804906
1929,137418,19.77811232581115
1930,137420,19.779127885815313
1931,137419,19.778620105813232
1932,137416,19.777096765806988
1933,137416,19.777096765806988
1934,137422,19.780143445819462
1935,137427,19.78268234582987
1936,137423,19.780651225821543
1937,137416,19.777096765806988
1938,137411,19.774557865796595
1939,137409,19.773542305792432
1940,137404,19.771003405782025
1941,137402,19.769987845777862
1942,137408,19.77303452579035
1943,137415,19.776588985804906
1944,137419,19.778620105813232
1945,137419,19.778620105813232
1946,137419,19.778620105813232
1947,137421,19.77963566581738
1948,137421,19.77963566581738
1949,137419,19.778620105813232
1950,137417,19.77760454580907
1951,137418,19.77811232581115
1952,137420,19.779127885815313
1953,137423,19.780651225821543
1954,137421,19.77963566581738
1955,137417,19.77760454580907
1956,137415,19.776588985804906
1957,137415,19.776588985804906
1958,137416,19.777096765806988
1959,137417,19.77760454580907
1960,137418,19.77811232581115
1961,137417,19.77760454580907
1962,137417,19.77760454580907
1963,137419,19.778620105813232
1964,137420,19.779127885815313
1965,137416,19.777096765806988
1966,137411,19.774557865796595
1967,137408,19.77303452579035
1968,137411,19.774557865796595
1969,137419,19.778620105813232
1970,137424,19.781159005823625
1971,137421,19.77963566581738
1972,137419,19.778620105813232
1973,137420,19.779127885815313
1974,137425,19.781666785825706
1975,137430,19.7842056858361
1976,137431,19.78471346583818
1977,137427,19.78268234582987
1978,137425,19.781666785825706
1979,137425,19.781666785825706
1980,137423,19.780651225821543
1981,137419,19.778620105813232
1982,137417,19.77760454580907
1983,137417,19.77760454580907
1984,137419,19.778620105813232
1985,137423,19.780651225821543
1986,137425,19.781666785825706
1987,137425,19.781666785825706
1988,137422,19.780143445819462
1989,137418,19.77811232581115
1990,137420,19.779127885815313
1991,137422,19.780143445819462
1992,137418,19.77811232581115
1993,137413,19.775573425800744
1994,137414,19.776081205802825
1995,137423,19.780651225821543
1996,137429,19.783697905834032
1997,137427,19.78268234582987
1998,137423,19.780651225821543
1999,137424,19.781159005823625
2000,137428,19.78319012583195
2001,137427,19.78268234582987
2002,137421,19.77963566581738
2003,137413,19.775573425800744
2004,137406,19.772018965786188
2005,137407,19.77252674578827
2006,137417,19.77760454580907
2007,137426,19.782174565827788
2008,137430,19.7842056858361
2009,137426,19.782174565827788
2010,137417,19.77760454580907
2011,137411,19.774557865796595
2012,137412,19.775065645798662
2013,137414,19.776081205802825
2014,137414,19.776081205802825
2015,137413,19.775573425800744
2016,137414,19.776081205802825
2017,137418,19.77811232581115
2018,137423,19.780651225821543
2019,137423,19.780651225821543
2020,137421,19.77963566581738
2021,137421,19.77963566581738
2022,137421,19.77963566581738
2023,137420,19.779127885815313
2024,137421,19.77963566581738
2025,137420,19.779127885815313
2026,137417,19.77760454580907
2027,137414,19.776081205802825
2028,137416,19.777096765806988
2029,137420,19.779127885815313
2030,137426,19.782174565827788
2031,137431,19.78471346583818
2032,137433,19.785729025842343
2033,137431,19.78471346583818
2034,137427,19.78268234582987
2035,137420,19.779127885815313
2036,137416,19.777096765806988
2037,137414,19.776081205802825
2038,137415,19.776588985804906
2039,137420,19.779127885815313
2040,137423,19.780651225821543
2041,137420,19.779127885815313
2042,137413,19.775573425800744
2043,137406,19.772018965786188
2044,137404,19.771003405782025
2045,137407,19.77252674578827
2046,137414,19.776081205802825
2047,137422,19.780143445819462
2048,137427,19.78268234582987
2049,137425,19.781666785825706
2050,137418,19.77811232581115
2051,137414,19.776081205802825
2052,137416,19.777096765806988
2053,137421,19.77963566581738
2054,137426,19.782174565827788
2055,137427,19.78268234582987
2056,137427,19.78268234582987
2057,137426,19.782174565827788
2058,137423,19.780651225821543
2059,137421,19.77963566581738
2060,137423,19.780651225821543
2061,137426,19.782174565827788
2062,137425,19.781666785825706
2063,137420,19.779127885815313
2064,137413,19.775573425800744
