frequency_hz,amplitude_g_peak
75.80000214647414,1.197121369937171e-05
76.00000215213767,6.183881610773377e-05
76.20000215780118,5.9645012376136854e-05
76.4000021634647,3.30042196306688e-05
76.60000216912822,2.868622611868351e-05
76.80000217479174,3.817117370960911e-05
77.00000218045527,7.39451956355491e-05
77.20000218611878,7.893931793038025e-05
77.4000021917823,0.0001086852976732596
77.60000219744582,0.00010502716080323947
77.80000220310934,6.2285754006542e-05
78.00000220877287,1.8623126153432293e-05
78.20000221443638,3.051412979666582e-05
78.4000022200999,2.1716349709460456e-05
78.60000222576342,4.144609309317939e-05
78.80000223142694,6.776343401204269e-05
79.00000223709047,7.132335395692289e-05
79.20000224275398,3.164194454152218e-05
79.40000224841751,5.729548692319112e-05
79.60000225408102,9.07523970589758e-05
79.80000225974455,7.61962144869558e-05
80.00000226540807,3.202635935245969e-05
80.20000227107158,1.7511266042164348e-05
80.40000227673511,2.8595626811056787e-05
80.60000228239862,4.2276908691104024e-05
80.80000228806215,6.735219195983474e-06
81.00000229372567,3.561747994160002e-05
81.20000229938918,4.084226037335178e-05
81.40000230505271,2.9145486782091567e-05
81.60000231071622,4.0426888499294844e-05
81.80000231637975,6.662418696301793e-05
82.00000232204327,5.7206733420485254e-05
82.20000232770678,3.2542322625238754e-05
82.40000233337031,2.2421854746953186e-05
82.60000233903382,3.80298138489227e-05
82.80000234469735,4.1909635822976376e-05
83.00000235036087,6.759824918638047e-05
83.20000235602438,6.406660320664381e-05
83.40000236168791,6.162869280730199e-05
83.60000236735142,1.6946638697076554e-05
83.80000237301495,4.1270882167933215e-05
84.00000237867847,8.240724241449727e-05
84.20000238434199,0.00013254612448208833
84.40000239000551,7.183108745745438e-05
84.60000239566902,1.391238191484952e-05
84.80000240133255,1.0653815805006515e-05
85.00000240699607,2.406203146273406e-05
85.20000241265959,7.063032384164266e-05
85.40000241832311,4.547772769023102e-05
85.60000242398662,3.787095888718871e-05
85.80000242965015,5.235805261984453e-05
86.00000243531368,2.8890286692435416e-05
86.20000244097719,3.0960461532554174e-05
86.40000244664071,3.3374211414954095e-05
86.60000245230422,2.8813753322815915e-05
86.80000245796775,5.795156147638659e-06
87.00000246363128,2.58685462051408e-05
87.20000246929479,3.8889600151239706e-05
87.40000247495831,4.155721648188662e-05
87.60000248062182,5.989789386613938e-05
87.80000248628535,6.811343128490893e-05
88.00000249194888,7.600445123204365e-05
88.20000249761239,2.9148931733137905e-05
88.40000250327591,5.630079081646201e-05
88.60000250893943,8.524887444783643e-05
88.80000251460295,8.048391588402412e-05
89.00000252026648,6.232615631923097e-05
89.20000252592999,6.855219016703865e-05
89.40000253159351,7.224345864219969e-05
89.60000253725704,6.893067619547089e-05
89.80000254292055,5.7460870276852484e-05
90.00000254858408,9.706163264391692e-05
90.20000255424759,0.00012583062310156856
90.40000255991112,0.00011729241395425526
90.60000256557464,6.099239752917507e-05
90.80000257123815,2.8017500319950095e-05
91.00000257690168,1.815454531584459e-05
91.20000258256519,7.911068545861698e-05
91.40000258822872,5.474539005064318e-05
91.60000259389224,2.551601690426258e-05
91.80000259955575,3.352164776758561e-05
92.00000260521928,1.1722591269837755e-05
92.20000261088279,1.0351984643756981e-05
92.40000261654632,3.743462917863703e-05
92.60000262220984,1.4087815155329724e-05
92.80000262787335,6.98592291531495e-05
93.00000263353688,6.930578866090346e-05
93.20000263920039,5.3846885499344564e-05
93.40000264486392,4.33270833796379e-05
93.60000265052744,2.5433978792602712e-05
93.80000265619096,1.4951284059357678e-05
94.00000266185448,5.3820334456910466e-05
94.20000266751799,9.720107343578924e-05
94.40000267318152,7.635022937247431e-05
94.60000267884504,8.07752904737361e-05
94.80000268450856,7.873977273596565e-05
95.00000269017208,1.9955571247716124e-05
95.2000026958356,1.0216845431728714e-05
95.40000270149912,3.6744433528641134e-06
95.60000270716264,2.4653247694309192e-05
95.80000271282616,3.220089213373843e-05
96.00000271848968,1.6672237417593583e-05
